GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master)
-1462871322,Descent2e,0,ABOUT_TO_START,0,0,3,40,"(9,6)","(2,16)",,,,"(2,15)",,,,"(3,3)","(5,4)","(2,7)","(9,2)"
140373667,Descent2e,0,ABOUT_TO_START,0,0,3,41,"(9,2)","(2,16)",,,,"(1,16)",,,,"(4,7)","(3,2)","(2,3)","(6,3)"
563512375,Descent2e,0,ABOUT_TO_START,0,0,3,42,"(6,2)","(1,15)",,,,"(2,15)",,,,"(3,7)","(2,7)","(4,3)","(9,5)"
1758286330,Descent2e,0,ABOUT_TO_START,0,0,3,43,"(9,5)","(1,16)",,,,"(2,16)",,,,"(2,4)","(3,2)","(2,3)","(11,6)"
-774741157,Descent2e,0,ABOUT_TO_START,0,0,3,44,"(6,5)","(1,16)",,,,"(2,16)",,,,"(5,3)","(3,4)","(3,7)","(8,2)"
-1130916543,Descent2e,0,ABOUT_TO_START,0,0,3,45,"(10,6)","(2,15)",,,,"(2,16)",,,,"(5,6)","(4,3)","(5,5)","(9,3)"
1030846435,Descent2e,0,ABOUT_TO_START,0,0,3,46,"(8,2)","(1,15)",,,,"(2,16)",,,,"(4,6)","(5,4)","(3,3)","(9,2)"
1745717418,Descent2e,0,ABOUT_TO_START,0,0,3,47,"(6,3)","(1,15)",,,,"(2,15)",,,,"(3,7)","(3,5)","(5,7)","(7,4)"
210251654,Descent2e,0,ABOUT_TO_START,0,0,3,48,"(10,4)","(2,15)",,,,"(2,16)",,,,"(5,4)","(2,5)","(5,3)","(8,3)"
1281305129,Descent2e,0,ABOUT_TO_START,0,0,3,49,"(8,3)","(2,16)",,,,"(2,15)",,,,"(4,3)","(2,6)","(2,3)","(6,5)"
